地区ID,地区名,戦闘形式,人形ID,種類,人形,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測,順位
718,初級8,昼戦,74,AR,SIG-510,150,1,10,0,オプティカル,高速弾,T外骨格,4575,629,165
718,初級8,昼戦,20221,HG,GSh-18 Mod,200,1,10,10,サイレンサー,専用装備,T外骨格,4570,628,166
718,初級8,昼戦,20097,HG,M950A Mod,200,1,10,10,サイレンサー,ホローポイント弾,X外骨格,4535,623,167
718,初級8,昼戦,68,AR,L85A1,100,0,10,0,オプティカル,高速弾,X外骨格,4536,623,168
718,初級8,昼戦,20114,HG,gun-10020114 Mod,200,1,10,10,サイレンサー,ホローポイント弾,T外骨格,4527,622,169
718,初級8,昼戦,133,AR,63式,100,0,10,0,オプティカル,高速弾,T外骨格,4492,617,170
718,初級8,昼戦,74,AR,SIG-510,100,0,10,0,オプティカル,高速弾,T外骨格,4432,609,171
718,初級8,昼戦,20007,HG,スチェッキン Mod,200,1,10,10,専用装備,ホローポイント弾,専用装備,4414,606,172
718,初級8,昼戦,20075,MG,M1918 Mod,100,0,10,10,徹甲弾,専用装備,専用装備,9603,600,173
718,初級8,昼戦,20081,MG,LWMMG Mod,100,0,10,10,徹甲弾,専用装備,アサルトパック,9577,598,174
718,初級8,昼戦,20221,HG,GSh-18 Mod,100,0,10,10,サイレンサー,専用装備,T外骨格,4328,595,175
718,初級8,昼戦,20097,HG,M950A Mod,100,0,10,10,サイレンサー,ホローポイント弾,X外骨格,4305,591,176
718,初級8,昼戦,20114,HG,gun-10020114 Mod,100,0,10,10,サイレンサー,ホローポイント弾,T外骨格,4305,591,177
718,初級8,昼戦,20008,HG,gun-10020008 Mod,200,1,10,10,専用装備,ホローポイント弾,X外骨格,4297,590,178
718,初級8,昼戦,347,SMG,gun-10000347,150,1,10,0,T外骨格,徹甲弾,ドットサイト,7863,589,179
718,初級8,昼戦,20220,HG,gun-10020220 Mod,200,1,10,10,サイレンサー,ホローポイント弾,T外骨格,4241,583,180
718,初級8,昼戦,6,HG,トカレフ,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3530,582,181
718,初級8,昼戦,253,MG,ルイス,150,1,10,0,徹甲弾,オプティカル,アサルトパック,9298,581,182
718,初級8,昼戦,20001,HG,コルトSAA Mod,200,1,10,10,専用装備,ホローポイント弾,T外骨格,4220,580,183
718,初級8,昼戦,20012,HG,C96 Mod,200,1,10,10,サイレンサー,ホローポイント弾,T外骨格,4197,577,184
718,初級8,昼戦,20199,MG,gun-10020199 Mod,200,1,10,10,徹甲弾,オプティカル,アサルトパック,9238,577,185
718,初級8,昼戦,20007,HG,スチェッキン Mod,100,0,10,10,専用装備,ホローポイント弾,専用装備,4199,577,186
718,初級8,昼戦,347,SMG,gun-10000347,100,0,10,0,T外骨格,徹甲弾,ドットサイト,7691,576,187
718,初級8,昼戦,213,SMG,C-MS,150,1,10,0,T外骨格,徹甲弾,ドットサイト,7576,568,188
718,初級8,昼戦,6,HG,トカレフ,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3438,567,189
718,初級8,昼戦,20008,HG,gun-10020008 Mod,100,0,10,10,専用装備,ホローポイント弾,X外骨格,4086,561,190
718,初級8,昼戦,20089,MG,ブレン Mod,200,1,10,10,徹甲弾,オプティカル,アサルトパック,8958,559,191
718,初級8,昼戦,263,MG,Gr MG36,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8933,558,192
718,初級8,昼戦,292,MG,RPK-16,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8933,558,193
718,初級8,昼戦,253,MG,ルイス,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8943,558,194
718,初級8,昼戦,20026,SMG,Gr MP5 Mod,200,1,10,10,専用装備,ホローポイント弾,専用装備,7423,556,195
718,初級8,昼戦,1021,MG,アルマ・アルマス,150,1,10,0,徹甲弾,オプティカル,専用装備,8864,554,196
718,初級8,昼戦,213,SMG,C-MS,100,0,10,0,T外骨格,徹甲弾,ドットサイト,7391,554,197
718,初級8,昼戦,185,MG,Ameli,150,1,10,0,徹甲弾,オプティカル,専用装備,8840,552,198
718,初級8,昼戦,20001,HG,コルトSAA Mod,100,0,10,10,専用装備,ホローポイント弾,T外骨格,4010,551,199
718,初級8,昼戦,20220,HG,gun-10020220 Mod,100,0,10,10,サイレンサー,ホローポイント弾,T外骨格,4011,551,200
718,初級8,昼戦,20101,SMG,UMP9 Mod,200,1,10,10,専用装備,ホローポイント弾,専用装備,7340,550,201
718,初級8,昼戦,20012,HG,C96 Mod,100,0,10,10,サイレンサー,ホローポイント弾,T外骨格,3998,549,202
718,初級8,昼戦,173,MG,PKP,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8776,548,203
718,初級8,昼戦,307,MG,ZB-26,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8756,547,204
718,初級8,昼戦,339,MG,RPK-203,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8757,547,205
718,初級8,昼戦,1026,MG,クラエス,150,1,10,0,徹甲弾,専用装備,アサルトパック,8754,547,206
718,初級8,昼戦,126,HG,NZ75,150,1,10,0,専用装備,ホローポイント弾,X外骨格,3973,546,207
718,初級8,昼戦,208,MG,HMG21,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8738,546,208
718,初級8,昼戦,20199,MG,gun-10020199 Mod,100,0,10,10,徹甲弾,ドットサイト,アサルトパック,8723,545,209
718,初級8,昼戦,112,MG,ネゲヴ,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8712,544,210
718,初級8,昼戦,242,HG,P22,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3957,544,211
718,初級8,昼戦,20005,HG,M1895 Mod,200,1,10,10,専用装備,ホローポイント弾,T外骨格,3953,543,212
718,初級8,昼戦,238,MG,88式,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8688,543,213
718,初級8,昼戦,20143,SMG,gun-10020143 Mod,200,1,10,10,T外骨格,ホローポイント弾,ドットサイト,7235,542,214
718,初級8,昼戦,294,HG,ウェブリー,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3945,542,215
718,初級8,昼戦,345,MG,gun-10000345,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8670,541,216
718,初級8,昼戦,276,MG,Kord,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8652,540,217
718,初級8,昼戦,20104,SMG,gun-10020104 Mod,200,1,10,10,T外骨格,ホローポイント弾,ドットサイト,7197,539,218
718,初級8,昼戦,20161,SG,gun-10020161 Mod,200,1,10,10,防弾ベスト,バックショット,ドットサイト,8611,538,219
718,初級8,昼戦,292,MG,RPK-16,100,0,10,0,徹甲弾,オプティカル,アサルトパック,8612,538,220
718,初級8,昼戦,1017,HG,ジル・スティングレイ,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3907,537,221
718,初級8,昼戦,1033,MG,花園ゆりね,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8596,537,222
718,初級8,昼戦,263,MG,Gr MG36,100,0,10,0,徹甲弾,オプティカル,アサルトパック,8600,537,223
718,初級8,昼戦,20002,HG,M1911 Mod,200,1,10,10,サイレンサー,専用装備,T外骨格,3900,536,224
718,初級8,昼戦,1018,HG,セイ・P・アサギリ,150,1,10,0,サイレンサー,ホローポイント弾,専用装備,3903,536,225
718,初級8,昼戦,109,MG,Gr MG5,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8573,535,226
718,初級8,昼戦,250,HG,HS2000,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3896,535,227
718,初級8,昼戦,264,MG,ショーシャ,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8574,535,228
718,初級8,昼戦,1021,MG,アルマ・アルマス,100,0,10,0,徹甲弾,ドットサイト,専用装備,8575,535,229
718,初級8,昼戦,20026,SMG,Gr MP5 Mod,100,0,10,10,専用装備,ホローポイント弾,専用装備,7121,534,230
718,初級8,昼戦,303,HG,HP-35,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3880,533,231
718,初級8,昼戦,185,MG,Ameli,100,0,10,0,徹甲弾,オプティカル,専用装備,8521,532,232
718,初級8,昼戦,242,HG,P22,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3865,531,233
718,初級8,昼戦,307,MG,ZB-26,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8502,531,234
718,初級8,昼戦,260,HG,PA-15,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3860,530,235
718,初級8,昼戦,294,HG,ウェブリー,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3859,530,236
718,初級8,昼戦,285,HG,C-93,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3852,529,237
718,初級8,昼戦,126,HG,NZ75,100,0,10,0,専用装備,ホローポイント弾,X外骨格,3854,529,238
718,初級8,昼戦,208,MG,HMG21,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8476,529,239
718,初級8,昼戦,4,HG,パイソン,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3843,528,240
718,初級8,昼戦,233,HG,Px4 ストーム,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3840,528,241
718,初級8,昼戦,173,MG,PKP,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8453,528,242
718,初級8,昼戦,1026,MG,クラエス,100,0,10,0,徹甲弾,専用装備,アサルトパック,8454,528,243
718,初級8,昼戦,20091,HG,MP-446 Mod,200,1,10,10,サイレンサー,ホローポイント弾,X外骨格,3837,527,244
718,初級8,昼戦,96,HG,グリズリー,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3839,527,245
718,初級8,昼戦,345,MG,gun-10000345,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8440,527,246
718,初級8,昼戦,272,HG,デザートイーグル,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3827,526,247
718,初級8,昼戦,20101,SMG,UMP9 Mod,100,0,10,10,専用装備,ホローポイント弾,専用装備,7015,526,248
718,初級8,昼戦,276,MG,Kord,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8422,526,249
718,初級8,昼戦,275,MG,M1895 CB,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8388,524,250
718,初級8,昼戦,1001,HG,ノエル,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3813,524,251
718,初級8,昼戦,112,MG,ネゲヴ,100,0,10,0,徹甲弾,オプティカル,アサルトパック,8391,524,252
718,初級8,昼戦,339,MG,RPK-203,100,0,10,0,徹甲弾,オプティカル,アサルトパック,8398,524,253
718,初級8,昼戦,1017,HG,ジル・スティングレイ,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3811,524,254
718,初級8,昼戦,1018,HG,セイ・P・アサギリ,100,0,10,0,サイレンサー,ホローポイント弾,専用装備,3816,524,255
718,初級8,昼戦,254,MG,UKM-2000,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8366,522,256
718,初級8,昼戦,109,MG,Gr MG5,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8367,522,257
718,初級8,昼戦,238,MG,88式,100,0,10,0,徹甲弾,オプティカル,アサルトパック,8356,522,258
718,初級8,昼戦,1033,MG,花園ゆりね,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8358,522,259
718,初級8,昼戦,142,HG,Five-seven,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3796,521,260
718,初級8,昼戦,250,HG,HS2000,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3783,520,261
718,初級8,昼戦,20089,MG,ブレン Mod,100,0,10,10,徹甲弾,オプティカル,アサルトパック,8294,518,262
718,初級8,昼戦,303,HG,HP-35,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3772,518,263
718,初級8,昼戦,20103,SMG,UMP45 Mod,200,1,10,10,専用装備,ホローポイント弾,専用装備,6900,517,264
718,初級8,昼戦,166,HG,CZ75,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3760,517,265
718,初級8,昼戦,149,MG,AEK-999,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8260,516,266
718,初級8,昼戦,77,MG,M2HB,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8241,515,267
718,初級8,昼戦,319,MG,PM1910,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8247,515,268
718,初級8,昼戦,20005,HG,M1895 Mod,100,0,10,10,専用装備,ホローポイント弾,T外骨格,3749,515,269
718,初級8,昼戦,20143,SMG,gun-10020143 Mod,100,0,10,10,T外骨格,ホローポイント弾,ドットサイト,6878,515,270
718,初級8,昼戦,20161,SG,gun-10020161 Mod,100,0,10,10,防弾ベスト,バックショット,ドットサイト,8253,515,271
718,初級8,昼戦,264,MG,ショーシャ,100,0,10,0,徹甲弾,オプティカル,アサルトパック,8252,515,272
718,初級8,昼戦,85,MG,PK,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8224,514,273
718,初級8,昼戦,86,MG,MG42,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8234,514,274
718,初級8,昼戦,240,MG,Mk46,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8238,514,275
718,初級8,昼戦,4,HG,パイソン,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3739,514,276
718,初級8,昼戦,260,HG,PA-15,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3745,514,277
718,初級8,昼戦,88,MG,MG3,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8209,513,278
718,初級8,昼戦,20154,SG,M500 Mod,200,1,10,10,防弾ベスト,バックショット,専用装備,8209,513,279
718,初級8,昼戦,188,SG,S.A.T.8,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8208,513,280
718,初級8,昼戦,96,HG,グリズリー,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3737,513,281
718,初級8,昼戦,20104,SMG,gun-10020104 Mod,100,0,10,10,T外骨格,ホローポイント弾,ドットサイト,6844,513,282
718,初級8,昼戦,285,HG,C-93,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3732,513,283
718,初級8,昼戦,20159,SG,gun-10020159 Mod,200,1,10,10,防弾ベスト,バックショット,ドットサイト,8196,512,284
718,初級8,昼戦,233,HG,Px4 ストーム,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3726,512,285
718,初級8,昼戦,272,HG,デザートイーグル,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3724,512,286
718,初級8,昼戦,163,SG,AA-12,150,1,10,0,防弾ベスト,専用装備,ホロサイト,8184,511,287
718,初級8,昼戦,323,SG,LTLX7000,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8178,511,288
718,初級8,昼戦,275,MG,M1895 CB,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8186,511,289
718,初級8,昼戦,20029,SMG,ステンMK-II Mod,200,1,10,10,T外骨格,ホローポイント弾,専用装備,6809,510,290
718,初級8,昼戦,20002,HG,M1911 Mod,100,0,10,10,サイレンサー,専用装備,T外骨格,3711,510,291
718,初級8,昼戦,254,MG,UKM-2000,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8165,510,292
718,初級8,昼戦,121,MG,Mk48,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8153,509,293
718,初級8,昼戦,324,SG,M6 ASW,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8144,509,294
718,初級8,昼戦,1006,HG,テレサ,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3705,509,295
718,初級8,昼戦,78,MG,M60,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8128,508,296
718,初級8,昼戦,1001,HG,ノエル,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3700,508,297
718,初級8,昼戦,1009,HG,エル・クレア,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3694,507,298
718,初級8,昼戦,1010,HG,エル・フェイル,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3694,507,299
718,初級8,昼戦,249,MG,62式,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8110,506,300
718,初級8,昼戦,1034,SG,ミノス,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8102,506,301
718,初級8,昼戦,300,MG,CAR,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8084,505,302
718,初級8,昼戦,142,HG,Five-seven,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3674,505,303
718,初級8,昼戦,20152,SG,gun-10020152 Mod,200,1,10,10,防弾ベスト,バックショット,ドットサイト,8064,504,304
718,初級8,昼戦,1003,HG,キアナ,150,1,10,0,サイレンサー,ホローポイント弾,X外骨格,3666,504,305
718,初級8,昼戦,20136,SMG,gun-10020136 Mod,200,1,10,10,T外骨格,ホローポイント弾,ドットサイト,6717,503,306
718,初級8,昼戦,195,MG,Gr MG23,150,1,10,0,徹甲弾,オプティカル,アサルトパック,8054,503,307
718,初級8,昼戦,149,MG,AEK-999,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8063,503,308
718,初級8,昼戦,319,MG,PM1910,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8051,503,309
718,初級8,昼戦,188,SG,S.A.T.8,100,0,10,0,防弾ベスト,バックショット,ドットサイト,8040,502,310
718,初級8,昼戦,20091,HG,MP-446 Mod,100,0,10,10,サイレンサー,ホローポイント弾,X外骨格,3645,501,311
718,初級8,昼戦,163,SG,AA-12,100,0,10,0,防弾ベスト,専用装備,ホロサイト,8020,501,312
718,初級8,昼戦,166,HG,CZ75,100,0,10,0,サイレンサー,ホローポイント弾,X外骨格,3645,501,313
718,初級8,昼戦,80,MG,M1919A4,150,1,10,0,徹甲弾,ドットサイト,アサルトパック,8000,500,314
718,初級8,昼戦,164,SG,FP-6,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8002,500,315
718,初級8,昼戦,229,SG,M870,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8012,500,316
718,初級8,昼戦,351,SG,gun-10000351,150,1,10,0,防弾ベスト,バックショット,ドットサイト,8015,500,317
718,初級8,昼戦,77,MG,M2HB,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8006,500,318
718,初級8,昼戦,88,MG,MG3,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,8005,500,319
718,初級8,昼戦,323,SG,LTLX7000,100,0,10,0,防弾ベスト,バックショット,ドットサイト,8007,500,320
718,初級8,昼戦,79,MG,FF M249SAW,150,1,10,0,徹甲弾,オプティカル,アサルトパック,7990,499,321
718,初級8,昼戦,84,MG,RPD,150,1,10,0,徹甲弾,オプティカル,アサルトパック,7996,499,322
718,初級8,昼戦,160,SG,Saiga-12,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7993,499,323
718,初級8,昼戦,85,MG,PK,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,7994,499,324
718,初級8,昼戦,86,MG,MG42,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,7998,499,325
718,初級8,昼戦,20154,SG,M500 Mod,100,0,10,10,防弾ベスト,バックショット,専用装備,7983,498,326
718,初級8,昼戦,1006,HG,テレサ,100,0,10,0,サイレンサー,ホローポイント弾,T外骨格,3623,498,327
718,初級8,昼戦,99,HG,Gr Mk23,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3617,497,328
718,初級8,昼戦,121,MG,Mk48,100,0,10,0,徹甲弾,ドットサイト,アサルトパック,7957,497,329
718,初級8,昼戦,324,SG,M6 ASW,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7960,497,330
718,初級8,昼戦,228,SMG,一〇〇式,150,1,10,0,T外骨格,ホローポイント弾,専用装備,6605,495,331
718,初級8,昼戦,269,HG,Gr P30,150,1,10,0,サイレンサー,ホローポイント弾,T外骨格,3600,495,332
718,初級8,昼戦,282,SG,DP-12,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7921,495,333
718,初級8,昼戦,240,MG,Mk46,100,0,10,0,徹甲弾,オプティカル,アサルトパック,7923,495,334
718,初級8,昼戦,350,SG,gun-10000350,150,1,10,0,防弾ベスト,バックショット,ドットサイト,7908,494,335
718,初級8,昼戦,1034,SG,ミノス,100,0,10,0,防弾ベスト,バックショット,ドットサイト,7914,494,336
