地区ID,地区名,戦闘形式,人形ID,種類,人形,レベル,改造,リンク数,最大HP,会心率,会心ダメージ,破甲,火力,命中,回避,射速,防御,弾薬数,修理,好感度,誓約,スキル1,スキル2,装備1,装備2,装備3,作戦能力,ダメージ予測 (1-Fairy),ダメージ予測 (2-Fairy),ダメージ予測 (3-Fairy),ダメージ予測 (4-Fairy),順位
718,初級8,昼戦,1020,RF,ステラ・星井,100,0,5,450,88%,180%,195,123,89,38,38,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6402,240,288,336,384,707
718,初級8,昼戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,139,85,33,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6381,239,287,335,382,708
718,初級8,昼戦,43,RF,SVD,100,0,5,400,88%,175%,195,141,84,35,37,0,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6367,238,286,334,382,709
718,初級8,昼戦,20051,RF,FF FN49 Mod,120,3,5,475,88%,175%,195,126,68,35,39,0,0,0,100,0,10,10,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6354,238,285,333,381,710
718,初級8,昼戦,148,RF,IWS 2000,100,0,5,440,88%,175%,195,171,82,31,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6363,238,286,334,381,711
718,初級8,昼戦,184,RF,T-5000,100,0,5,450,88%,175%,195,139,94,31,36,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6342,237,285,332,380,712
718,初級8,昼戦,179,RF,Gd DSR-50,100,0,5,410,88%,175%,195,172,92,35,31,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6337,237,285,332,380,713
718,初級8,昼戦,180,RF,PzB39,100,0,5,420,88%,175%,195,173,79,35,32,0,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6332,237,284,332,379,714
718,初級8,昼戦,128,RF,M99,100,0,5,440,88%,175%,195,165,86,34,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6321,237,284,331,379,715
718,初級8,昼戦,52,RF,It BM59,100,0,5,485,90%,175%,195,115,66,28,44,0,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6305,236,283,331,378,716
718,初級8,昼戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,120,96,42,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6314,236,284,331,378,717
718,初級8,昼戦,270,RF,四式,100,0,5,420,88%,175%,195,128,78,39,39,0,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6305,236,283,331,378,718
718,初級8,昼戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,143,92,35,35,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6297,236,283,330,377,719
718,初級8,昼戦,192,RF,JS05,100,0,5,450,88%,175%,195,166,93,34,31,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6285,235,282,329,377,720
718,初級8,昼戦,20049,RF,56式半 Mod,120,3,5,475,88%,175%,195,127,74,39,37,0,0,0,100,0,10,10,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6281,235,282,329,376,721
718,初級8,昼戦,211,RF,SRS,100,0,5,435,88%,175%,195,142,87,37,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6283,235,282,329,376,722
718,初級8,昼戦,146,RF,Gr G28,100,0,5,440,88%,175%,195,125,84,31,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6256,234,281,328,375,723
718,初級8,昼戦,197,RF,カルカノ M1891,100,0,5,400,88%,175%,195,145,90,45,34,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6263,234,281,328,375,724
718,初級8,昼戦,334,RF,Model 99,100,0,5,485,88%,175%,195,134,89,40,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6250,234,281,328,375,725
718,初級8,昼戦,42,RF,PTRD,100,0,5,465,88%,175%,195,167,79,31,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),専用装備 (5-Star),6243,234,280,327,374,726
718,初級8,昼戦,305,RF,タブク,100,0,5,420,88%,175%,195,121,86,38,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6220,233,279,326,373,727
718,初級8,昼戦,145,RF,OTs-44,100,0,5,400,88%,185%,195,165,71,34,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6209,232,279,325,372,728
718,初級8,昼戦,34,RF,M1ガーランド,100,0,5,440,88%,175%,195,126,66,30,41,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6197,232,278,325,371,729
718,初級8,昼戦,117,RF,Gr PSG-1,100,0,5,465,88%,175%,195,126,77,28,39,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6195,232,278,325,371,730
718,初級8,昼戦,273,RF,SSG3000,100,0,5,440,88%,175%,195,133,81,32,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6175,231,277,324,370,731
718,初級8,昼戦,184,RF,T-5000,100,0,5,450,88%,175%,195,133,90,30,36,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6146,230,276,322,368,732
718,初級8,昼戦,337,RF,デ・リーズル,100,0,5,510,88%,175%,195,115,92,40,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6127,229,275,321,367,733
718,初級8,昼戦,230,RF,OBR,100,0,5,405,88%,175%,195,129,88,36,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6104,228,274,320,366,734
718,初級8,昼戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,132,83,30,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6114,229,275,320,366,735
718,初級8,昼戦,180,RF,PzB39,100,0,5,420,88%,175%,195,166,75,33,32,0,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6111,229,274,320,366,736
718,初級8,昼戦,52,RF,It BM59,100,0,5,485,90%,175%,195,110,63,27,44,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6099,228,274,320,365,737
718,初級8,昼戦,235,RF,SPR A3G,100,0,5,435,88%,175%,195,137,88,33,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),6094,228,274,319,365,738
718,初級8,昼戦,38,RF,M21,100,0,5,465,88%,175%,195,139,82,30,35,0,0,0,150,1,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),6047,226,272,317,362,739
718,初級8,昼戦,320,RF,GM6 Lynx,100,0,5,420,88%,175%,195,149,83,33,33,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5965,223,268,313,357,740
718,初級8,昼戦,284,RF,Zas M76,100,0,5,420,88%,175%,195,121,86,39,37,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5947,223,267,312,356,741
718,初級8,昼戦,217,RF,SM-1,100,0,5,405,88%,175%,195,105,87,44,40,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5927,222,266,311,355,742
718,初級8,昼戦,268,RF,T-CMS,100,0,5,440,88%,175%,195,126,79,29,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5908,221,265,310,354,743
718,初級8,昼戦,256,RF,ファルコン,100,0,5,440,88%,175%,195,154,79,31,32,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5893,220,265,309,353,744
718,初級8,昼戦,230,RF,OBR,100,0,5,405,88%,175%,195,123,84,34,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5892,220,265,309,353,745
718,初級8,昼戦,47,RF,G43,100,0,5,400,88%,175%,195,123,64,31,40,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5871,220,264,308,352,746
718,初級8,昼戦,255,RF,スカウト,100,0,5,450,88%,175%,195,126,86,39,35,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5875,220,264,308,352,747
718,初級8,昼戦,38,RF,M21,100,0,5,465,88%,175%,195,133,78,29,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),専用装備 (5-Star),カモフラージュマント (5-Star),5849,219,263,307,350,748
718,初級8,昼戦,284,RF,Zas M76,100,0,5,420,88%,175%,195,116,82,37,37,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5759,215,259,302,345,749
718,初級8,昼戦,320,RF,GM6 Lynx,100,0,5,420,88%,175%,195,142,79,32,33,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5756,215,259,302,345,750
718,初級8,昼戦,35,RF,M1A1,100,0,5,420,88%,175%,195,105,85,47,38,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5746,215,258,301,344,751
718,初級8,昼戦,308,RF,C14,100,0,5,465,88%,175%,195,141,85,32,32,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5749,215,258,301,344,752
718,初級8,昼戦,217,RF,SM-1,100,0,5,405,88%,175%,195,100,83,42,40,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5732,214,257,300,343,753
718,初級8,昼戦,256,RF,ファルコン,100,0,5,440,88%,175%,195,147,75,30,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5686,213,255,298,341,754
718,初級8,昼戦,255,RF,スカウト,100,0,5,450,88%,175%,195,120,82,37,35,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5672,212,255,297,340,755
718,初級8,昼戦,47,RF,G43,100,0,5,400,88%,175%,195,117,61,30,40,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5657,212,254,296,339,756
718,初級8,昼戦,174,RF,81式カービン,100,0,5,375,88%,175%,195,136,87,46,32,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5645,211,254,296,338,757
718,初級8,昼戦,241,RF,RT-20,100,0,5,450,88%,175%,195,174,86,31,27,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5630,211,253,295,337,758
718,初級8,昼戦,147,RF,SSG 69,100,0,5,400,88%,175%,195,143,91,43,30,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5578,209,251,292,334,759
718,初級8,昼戦,308,RF,C14,100,0,5,465,88%,175%,195,135,81,31,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5568,208,250,292,334,760
718,初級8,昼戦,35,RF,M1A1,100,0,5,420,88%,175%,195,100,81,45,38,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5558,208,250,291,333,761
718,初級8,昼戦,40,RF,SVT-38,100,0,5,420,88%,175%,195,131,65,38,34,0,0,0,150,1,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5475,205,246,287,328,762
718,初級8,昼戦,174,RF,81式カービン,100,0,5,375,88%,175%,195,130,83,44,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5458,204,245,286,327,763
718,初級8,昼戦,241,RF,RT-20,100,0,5,450,88%,175%,195,166,82,30,27,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5436,203,244,285,326,764
718,初級8,昼戦,147,RF,SSG 69,100,0,5,400,88%,175%,195,137,87,41,30,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5401,202,243,283,324,765
718,初級8,昼戦,182,RF,wz.29,100,0,5,485,88%,175%,195,125,72,37,32,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5363,201,241,281,321,766
718,初級8,昼戦,40,RF,SVT-38,100,0,5,420,88%,175%,195,126,62,36,34,0,0,0,100,0,10,0,専用装備 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5299,198,238,278,317,767
718,初級8,昼戦,182,RF,wz.29,100,0,5,485,88%,175%,195,119,69,35,32,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5179,194,233,271,310,768
718,初級8,昼戦,41,RF,SKS,100,0,5,465,88%,175%,195,110,65,38,34,0,0,0,150,1,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),5121,192,230,268,307,769
718,初級8,昼戦,41,RF,SKS,100,0,5,465,88%,175%,195,105,62,36,34,0,0,0,100,0,10,0,徹甲弾 (5-Star),オプティカル (5-Star),カモフラージュマント (5-Star),4949,185,222,259,296,770
724,中級4,昼戦,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,98,58,58,100,15,0,0,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),8230,1131,1357,1584,1810,1
724,中級4,昼戦,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,96,66,51,97,0,0,0,200,1,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7851,1079,1295,1511,1727,2
724,中級4,昼戦,20055,AR,M4A1 Mod,120,3,5,565,68%,150%,15,93,53,53,100,15,0,0,100,0,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7741,1064,1277,1490,1703,3
724,中級4,昼戦,20122,AR,Gr G11 Mod,120,3,5,620,68%,175%,15,91,61,47,97,0,0,0,100,0,10,10,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),7407,1018,1222,1425,1629,4
724,中級4,昼戦,20065,AR,416 Mod,120,3,5,620,45%,160%,15,117,73,75,79,0,0,0,200,1,10,10,専用装備 (5-Star),高速弾 (5-Star),専用装備 (5-Star),7401,1017,1221,1424,1628,5
724,中級4,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,97,77,51,104,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6088,1004,1205,1406,1607,6
724,中級4,昼戦,347,SMG,SR2,100,0,5,1040,5%,100%,195,50,46,72,116,0,0,0,150,1,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),8029,1003,1204,1405,1605,7
724,中級4,昼戦,213,SMG,C-MS,100,0,5,925,5%,100%,195,51,47,83,111,0,0,0,150,1,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),7850,981,1177,1373,1570,8
724,中級4,昼戦,338,AR,SIG MCX,100,0,5,580,20%,100%,15,95,74,49,104,0,0,0,100,0,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5941,980,1176,1372,1568,9
724,中級4,昼戦,347,SMG,SR2,100,0,5,1040,5%,100%,195,48,45,69,116,0,0,0,100,0,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),7840,980,1176,1372,1568,10
724,中級4,昼戦,20056,AR,M4 SOPMOD II Mod,120,3,5,565,78%,150%,15,115,73,53,77,0,0,0,200,1,10,10,オプティカル (5-Star),専用装備 (5-Star),高速弾 (5-Star),7098,975,1171,1366,1561,11
724,中級4,昼戦,20065,AR,416 Mod,120,3,5,620,45%,160%,15,111,68,70,79,0,0,0,100,0,10,10,専用装備 (5-Star),高速弾 (5-Star),専用装備 (5-Star),7016,964,1157,1350,1543,12
724,中級4,昼戦,213,SMG,C-MS,100,0,5,925,5%,100%,195,49,46,79,111,0,0,0,100,0,10,0,チップ (5-Star),徹甲弾 (5-Star),ドットサイト (5-Star),7650,956,1147,1338,1530,13
724,中級4,昼戦,20171,AR,リベロール Mod,120,3,5,595,20%,100%,15,121,86,49,93,0,0,0,200,1,10,10,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),6844,941,1129,1317,1505,14
724,中級4,昼戦,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,108,74,60,68,0,0,0,200,1,10,10,オプティカル (5-Star),専用装備 (5-Star),専用装備 (5-Star),6781,932,1118,1305,1491,15
724,中級4,昼戦,20056,AR,M4 SOPMOD II Mod,120,3,5,565,78%,150%,15,110,68,49,77,0,0,0,100,0,10,10,オプティカル (5-Star),専用装備 (5-Star),高速弾 (5-Star),6755,928,1114,1300,1486,16
724,中級4,昼戦,315,SMG,AUG Para,100,0,5,925,5%,100%,8,62,47,92,112,0,0,0,150,1,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6173,925,1111,1296,1481,17
724,中級4,昼戦,203,SMG,Honey Badger,100,0,5,990,5%,150%,8,67,45,101,81,0,0,0,150,1,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6057,908,1090,1271,1453,18
724,中級4,昼戦,315,SMG,AUG Para,100,0,5,925,5%,100%,8,61,46,88,112,0,0,0,100,0,10,0,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),6023,903,1084,1264,1445,19
724,中級4,昼戦,20171,AR,リベロール Mod,120,3,5,595,20%,100%,15,115,81,45,93,0,0,0,100,0,10,10,専用装備 (5-Star),高速弾 (5-Star),チップ (5-Star),6505,894,1073,1252,1431,20
724,中級4,昼戦,335,AR,フェドロフ,100,0,5,550,20%,100%,15,99,64,60,84,0,0,0,150,1,10,0,SFライト (5-Star),高速弾 (5-Star),チップ (5-Star),5388,889,1066,1244,1422,21
724,中級4,昼戦,203,SMG,Honey Badger,100,0,5,990,5%,150%,8,65,44,98,81,0,0,0,100,0,10,0,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),5911,886,1063,1241,1418,22
724,中級4,昼戦,223,AR,Model L,100,0,5,550,20%,100%,15,90,80,46,97,0,0,0,150,1,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5365,885,1062,1239,1416,23
724,中級4,昼戦,20032,SMG,Micro Uzi Mod,120,3,5,885,5%,100%,8,70,51,96,128,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),7066,883,1059,1236,1413,24
724,中級4,昼戦,20057,AR,ST AR-15 Mod,120,3,5,540,68%,180%,15,103,68,55,68,0,0,0,100,0,10,10,オプティカル (5-Star),専用装備 (5-Star),専用装備 (5-Star),6422,883,1059,1236,1412,25
724,中級4,昼戦,20104,SMG,Gr G36c Mod,120,3,5,1085,5%,150%,8,55,47,122,84,0,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),7041,880,1056,1232,1408,26
724,中級4,昼戦,20143,SMG,RO635 Mod,120,3,5,1040,5%,100%,8,64,48,89,121,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),ドットサイト (5-Star),7037,879,1055,1231,1407,27
724,中級4,昼戦,54,AR,M16A1,100,0,5,605,20%,150%,15,72,31,57,65,31,0,0,150,1,10,0,高速弾 (5-Star),防弾ベスト (5-Star),専用装備 (5-Star),6393,879,1054,1230,1406,28
724,中級4,昼戦,138,AR,6P62,100,0,5,605,20%,100%,195,91,71,37,78,0,0,0,150,1,10,0,ドットサイト (5-Star),徹甲弾 (5-Star),チップ (5-Star),6357,874,1048,1223,1398,29
724,中級4,昼戦,20060,AR,AS Val Mod,120,3,5,680,20%,100%,15,97,73,59,97,0,0,0,200,1,10,10,ホロサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6341,871,1046,1220,1395,30
724,中級4,昼戦,20101,SMG,UMP9 Mod,120,3,5,905,5%,100%,8,74,36,112,112,0,0,0,200,1,10,10,チップ (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6976,872,1046,1220,1395,31
724,中級4,昼戦,62,AR,Gr G41,100,0,5,635,68%,150%,15,100,63,64,77,0,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6306,867,1040,1213,1387,32
724,中級4,昼戦,20026,SMG,Gr MP5 Mod,120,3,5,905,5%,150%,8,56,32,155,90,0,0,0,200,1,10,10,専用装備 (5-Star),ホローポイント弾 (5-Star),専用装備 (5-Star),6932,866,1039,1213,1386,33
724,中級4,昼戦,206,AR,AK-12,100,0,5,550,20%,100%,15,105,83,58,99,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6300,866,1039,1212,1386,34
724,中級4,昼戦,20064,AR,Gr G36 Mod,120,3,5,650,20%,100%,15,102,70,52,97,0,0,0,200,1,10,10,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6297,865,1039,1212,1385,35
724,中級4,昼戦,223,AR,Model L,100,0,5,550,20%,100%,15,88,78,44,97,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5242,864,1037,1210,1383,36
724,中級4,昼戦,335,AR,フェドロフ,100,0,5,550,20%,100%,15,96,91,50,83,0,0,0,100,0,10,0,ドットサイト (5-Star),高速弾 (5-Star),チップ (5-Star),5229,862,1035,1207,1380,37
724,中級4,昼戦,378,AR,SCAR-L,100,0,5,550,20%,100%,15,101,83,58,102,0,0,0,150,1,10,0,ドットサイト (5-Star),専用装備 (5-Star),チップ (5-Star),6269,861,1034,1206,1379,38
724,中級4,昼戦,356,AR,A-545,100,0,5,550,20%,100%,15,104,73,54,103,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),チップ (5-Star),6248,859,1030,1202,1374,39
724,中級4,昼戦,118,AR,9A-91,100,0,5,580,68%,150%,15,82,54,55,103,0,0,0,150,1,10,0,オプティカル (5-Star),高速弾 (5-Star),専用装備 (5-Star),6234,857,1028,1200,1371,40
724,中級4,昼戦,1032,AR,メデューサ,100,0,5,605,30%,100%,15,110,77,52,94,0,0,0,150,1,10,0,ホロサイト (5-Star),高速弾 (5-Star),専用装備 (5-Star),6236,857,1028,1200,1371,41
